id,name,artist,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4AwUc1mdlX4ARHkUNG0iho,SAD SONG,P1Harmony,sad,0.5798090040927693,0.9525980313054703,10,-1.443,0,0.0949,0.191,0.0,0.123,0.9316480416621462,0.07426548290304913,audio_features,4AwUc1mdlX4ARHkUNG0iho,spotify:track:4AwUc1mdlX4ARHkUNG0iho,https://api.spotify.com/v1/tracks/4AwUc1mdlX4ARHkUNG0iho,https://api.spotify.com/v1/audio-analysis/4AwUc1mdlX4ARHkUNG0iho,174680,4
2pW5kNCx133MWWirxegvng,Happy Birthday To You - Classic Version,Happy Birthday Songs,happy,0.839017735334243,0.4079796675810876,2,-5.664,1,0.0528,0.0875,2.26e-05,0.146,0.6322013670391669,0.230779910986324,audio_features,2pW5kNCx133MWWirxegvng,spotify:track:2pW5kNCx133MWWirxegvng,https://api.spotify.com/v1/tracks/2pW5kNCx133MWWirxegvng,https://api.spotify.com/v1/audio-analysis/2pW5kNCx133MWWirxegvng,33216,3
7yCF65vpc7sUwPjftI0iFb,Happy Nation,Ace of Base,happy,0.65075034106412,0.8678796191705663,1,-5.129,1,0.0367,0.00121,0.0043,0.0785,0.6734295323858089,0.198090139845576,audio_features,7yCF65vpc7sUwPjftI0iFb,spotify:track:7yCF65vpc7sUwPjftI0iFb,https://api.spotify.com/v1/tracks/7yCF65vpc7sUwPjftI0iFb,https://api.spotify.com/v1/audio-analysis/7yCF65vpc7sUwPjftI0iFb,255413,4
5H0Yfo3acNXU278LqN47pA,Happy B'Day,D Soldierz,happy,0.7257844474761255,0.8033322575439729,10,-7.022,0,0.265,0.0276,0.0,0.189,0.6972984702180753,0.03496525072699641,audio_features,5H0Yfo3acNXU278LqN47pA,spotify:track:5H0Yfo3acNXU278LqN47pA,https://api.spotify.com/v1/tracks/5H0Yfo3acNXU278LqN47pA,https://api.spotify.com/v1/audio-analysis/5H0Yfo3acNXU278LqN47pA,185133,4
3QbdShNwcXqKIk1xvGp8P8,Happy Hour,Talha Anjum,happy,0.8362892223738063,0.48967242213974504,11,-8.325,1,0.35,0.28,1.02e-05,0.0661,0.5378105674297495,0.15150837299352848,audio_features,3QbdShNwcXqKIk1xvGp8P8,spotify:track:3QbdShNwcXqKIk1xvGp8P8,https://api.spotify.com/v1/tracks/3QbdShNwcXqKIk1xvGp8P8,https://api.spotify.com/v1/audio-analysis/3QbdShNwcXqKIk1xvGp8P8,195000,4
3n6tB0RkaxQkgWtF1LmsU9,Happy New Year,Vidyasagar,happy,0.810368349249659,0.9404954010004841,11,-2.792,0,0.392,0.285,0.0,0.133,0.7526310079201476,0.7642911688251584,audio_features,3n6tB0RkaxQkgWtF1LmsU9,spotify:track:3n6tB0RkaxQkgWtF1LmsU9,https://api.spotify.com/v1/tracks/3n6tB0RkaxQkgWtF1LmsU9,https://api.spotify.com/v1/audio-analysis/3n6tB0RkaxQkgWtF1LmsU9,243067,3
6n4LpWn6gFvczitm1QMi3R,Happy Birthday To You Ji,Mimi Teddy,happy,0.8485675306957707,0.530014523156366,11,-5.295,1,0.256,0.737,0.00524,0.203,0.8654659867635891,0.052096912289903874,audio_features,6n4LpWn6gFvczitm1QMi3R,spotify:track:6n4LpWn6gFvczitm1QMi3R,https://api.spotify.com/v1/tracks/6n4LpWn6gFvczitm1QMi3R,https://api.spotify.com/v1/audio-analysis/6n4LpWn6gFvczitm1QMi3R,164026,4
0cx3DUvLuL7iTJ6aUzAZNx,Happy,All Ok,happy,0.48703956343792637,0.6056559625625302,4,-7.511,1,0.124,0.436,0.0,0.165,0.5974829120104156,0.635283046520059,audio_features,0cx3DUvLuL7iTJ6aUzAZNx,spotify:track:0cx3DUvLuL7iTJ6aUzAZNx,https://api.spotify.com/v1/tracks/0cx3DUvLuL7iTJ6aUzAZNx,https://api.spotify.com/v1/audio-analysis/0cx3DUvLuL7iTJ6aUzAZNx,221961,4
68UJW1jJ3cK0FjWKaMGDBk,Baar Baar Din Ye Aaye-Happy Birthday To You - Jhankar Beats,Mohammed Rafi,happy,0.8035470668485676,0.8497256737130869,4,-5.118,0,0.0443,0.0822,1.33e-06,0.23,0.8958446349137464,0.48332729109940376,audio_features,68UJW1jJ3cK0FjWKaMGDBk,spotify:track:68UJW1jJ3cK0FjWKaMGDBk,https://api.spotify.com/v1/tracks/68UJW1jJ3cK0FjWKaMGDBk,https://api.spotify.com/v1/audio-analysis/68UJW1jJ3cK0FjWKaMGDBk,203900,4
2IarWd16hKAvXU8vnEunVb,Mileya Mileya,Rekha Bhardwaj,happy,0.7380627557980899,0.46647571405518806,0,-8.403,1,0.0383,0.239,0.025,0.149,0.4260605403059564,0.42142653286332465,audio_features,2IarWd16hKAvXU8vnEunVb,spotify:track:2IarWd16hKAvXU8vnEunVb,https://api.spotify.com/v1/tracks/2IarWd16hKAvXU8vnEunVb,https://api.spotify.com/v1/audio-analysis/2IarWd16hKAvXU8vnEunVb,266279,4
2vKNjcvzG4OIBdtZPLbSLh,Birthday,Jordan Sandhu,happy,0.5470668485675305,0.8698967242213974,3,-2.95,0,0.105,0.35,8.57e-06,0.0583,0.6495605945535424,0.7496972455126771,audio_features,2vKNjcvzG4OIBdtZPLbSLh,spotify:track:2vKNjcvzG4OIBdtZPLbSLh,https://api.spotify.com/v1/tracks/2vKNjcvzG4OIBdtZPLbSLh,https://api.spotify.com/v1/audio-analysis/2vKNjcvzG4OIBdtZPLbSLh,228922,4
60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",Pharrell Williams,happy,0.622100954979536,0.8255204131031143,5,-4.662,0,0.183,0.219,0.0,0.0908,0.9880655310838667,0.6915221030059471,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4
5EOKcXIGehKOLu1pRePYc4,Happy Hour,Mika Singh,happy,0.5866302864938608,0.5471599160884298,7,-7.659,1,0.275,0.38,0.003,0.336,0.6647499186286211,0.18534745416258502,audio_features,5EOKcXIGehKOLu1pRePYc4,spotify:track:5EOKcXIGehKOLu1pRePYc4,https://api.spotify.com/v1/tracks/5EOKcXIGehKOLu1pRePYc4,https://api.spotify.com/v1/audio-analysis/5EOKcXIGehKOLu1pRePYc4,224049,4
4p7DTkyrKqT98xlIwYYfXz,Running Wild,Jin,happy,0.4038199181446111,0.7135710827819912,8,-4.22,1,0.0322,0.000175,0.0,0.152,0.2882716719106,0.5904908093765187,audio_features,4p7DTkyrKqT98xlIwYYfXz,spotify:track:4p7DTkyrKqT98xlIwYYfXz,https://api.spotify.com/v1/tracks/4p7DTkyrKqT98xlIwYYfXz,https://api.spotify.com/v1/audio-analysis/4p7DTkyrKqT98xlIwYYfXz,151647,4
583K4ns9YqEdw9mWWEeGrH,Happy Diwali,Vaishali,happy,0.3437926330150068,0.5158947878005486,8,-8.013,1,0.194,0.0938,5.03e-06,0.102,0.7038081805359662,0.03580602115039,audio_features,583K4ns9YqEdw9mWWEeGrH,spotify:track:583K4ns9YqEdw9mWWEeGrH,https://api.spotify.com/v1/tracks/583K4ns9YqEdw9mWWEeGrH,https://api.spotify.com/v1/audio-analysis/583K4ns9YqEdw9mWWEeGrH,276560,4
6GuUpRsSJAhdkwWGoW9Kfx,Nilapakshi Happy Version,Sushin Shyam,happy,0.5511596180081855,0.5985960948846215,4,-11.635,0,0.0402,0.583,0.102,0.0635,0.2850168167516546,0.22079865476732252,audio_features,6GuUpRsSJAhdkwWGoW9Kfx,spotify:track:6GuUpRsSJAhdkwWGoW9Kfx,https://api.spotify.com/v1/tracks/6GuUpRsSJAhdkwWGoW9Kfx,https://api.spotify.com/v1/audio-analysis/6GuUpRsSJAhdkwWGoW9Kfx,228484,4
4mH1S8snQlMv2NWpeM2I06,Happy Birthday Yaara,Himmat Sandhu,happy,0.7517053206002728,0.7488704211715346,11,-3.492,0,0.164,0.196,0.0,0.158,0.80796354562222,0.1666036731639965,audio_features,4mH1S8snQlMv2NWpeM2I06,spotify:track:4mH1S8snQlMv2NWpeM2I06,https://api.spotify.com/v1/tracks/4mH1S8snQlMv2NWpeM2I06,https://api.spotify.com/v1/audio-analysis/4mH1S8snQlMv2NWpeM2I06,198610,4
5aMLcPDGL28ZwP4N5Fztry,Happy,Yuvan Shankar Raja,happy,0.8744884038199181,0.8376230434081007,4,-5.879,0,0.0928,0.0177,0.0,0.0683,0.9066941521102312,0.21364824942341665,audio_features,5aMLcPDGL28ZwP4N5Fztry,spotify:track:5aMLcPDGL28ZwP4N5Fztry,https://api.spotify.com/v1/tracks/5aMLcPDGL28ZwP4N5Fztry,https://api.spotify.com/v1/audio-analysis/5aMLcPDGL28ZwP4N5Fztry,219027,4
3H43T5swYywvcdCBFiDgW6,Manwa Laage,Shreya Ghoshal,happy,0.6616643929058663,0.6732289817653704,0,-6.271,1,0.0526,0.568,0.0,0.0885,0.5649343604209613,0.08236464753206885,audio_features,3H43T5swYywvcdCBFiDgW6,spotify:track:3H43T5swYywvcdCBFiDgW6,https://api.spotify.com/v1/tracks/3H43T5swYywvcdCBFiDgW6,https://api.spotify.com/v1/audio-analysis/3H43T5swYywvcdCBFiDgW6,272083,4
2R5iTxkCln6NLTw6l0kjWw,Happy Birthday Song,CoComelon,happy,0.9208731241473396,0.38680006454736165,4,-11.011,1,0.0345,0.403,0.0,0.145,0.8014538353043291,0.18981356494373014,audio_features,2R5iTxkCln6NLTw6l0kjWw,spotify:track:2R5iTxkCln6NLTw6l0kjWw,https://api.spotify.com/v1/tracks/2R5iTxkCln6NLTw6l0kjWw,https://api.spotify.com/v1/audio-analysis/2R5iTxkCln6NLTw6l0kjWw,62229,3
1JO1xLtVc8mWhIoE3YaCL0,Happy Together,The Turtles,happy,0.5361527967257844,0.3666290140390512,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.5822935879353369,0.38418580255007984,audio_features,1JO1xLtVc8mWhIoE3YaCL0,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/tracks/1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/audio-analysis/1JO1xLtVc8mWhIoE3YaCL0,176293,4
0jRWHFDoBe3jBT2gdsoEqe,Happy Birthday Remix,Shanky Goswami,happy,0.9549795361527966,0.8164434403743747,1,-0.802,1,0.0948,0.0505,0.0,0.0704,0.4748833676901378,0.290135217481854,audio_features,0jRWHFDoBe3jBT2gdsoEqe,spotify:track:0jRWHFDoBe3jBT2gdsoEqe,https://api.spotify.com/v1/tracks/0jRWHFDoBe3jBT2gdsoEqe,https://api.spotify.com/v1/audio-analysis/0jRWHFDoBe3jBT2gdsoEqe,227340,4
1b6qYBwDMBpFylGVT4PRgD,Heart on the Window (with WENDY),Jin,happy,0.5784447476125512,0.8688881716959819,11,-6.114,0,0.0522,0.0536,0.0,0.738,0.5085168709992406,0.5833789714832269,audio_features,1b6qYBwDMBpFylGVT4PRgD,spotify:track:1b6qYBwDMBpFylGVT4PRgD,https://api.spotify.com/v1/tracks/1b6qYBwDMBpFylGVT4PRgD,https://api.spotify.com/v1/audio-analysis/1b6qYBwDMBpFylGVT4PRgD,177093,4
17pZNA374fCWXSqe3JBxUF,Happy Birthday,Hiphop Tamizha,happy,0.7789904502046385,0.7892125221881555,10,-5.494,0,0.0325,0.00477,2.01e-05,0.353,0.6126722360854943,0.26746527001072185,audio_features,17pZNA374fCWXSqe3JBxUF,spotify:track:17pZNA374fCWXSqe3JBxUF,https://api.spotify.com/v1/tracks/17pZNA374fCWXSqe3JBxUF,https://api.spotify.com/v1/audio-analysis/17pZNA374fCWXSqe3JBxUF,187374,4
11bjmggAUphDSDOKzMCNiP,Happy Nation - 2015 Remastered,Ace of Base,happy,0.6521145975443383,0.870905276746813,1,-5.127,1,0.0369,0.00121,0.00465,0.0773,0.6571552565910818,0.198090139845576,audio_features,11bjmggAUphDSDOKzMCNiP,spotify:track:11bjmggAUphDSDOKzMCNiP,https://api.spotify.com/v1/tracks/11bjmggAUphDSDOKzMCNiP,https://api.spotify.com/v1/audio-analysis/11bjmggAUphDSDOKzMCNiP,255413,4
53kCb4RD3ttTHEcJKoYUZK,"Bhai Ka Birthday - From ""Antim - The Final Truth""",Sajid Khan,happy,0.3915416098226466,0.9152815878650961,1,-6.655,1,0.0451,0.0767,0.661,0.186,0.4759683194097863,0.34431477210493433,audio_features,53kCb4RD3ttTHEcJKoYUZK,spotify:track:53kCb4RD3ttTHEcJKoYUZK,https://api.spotify.com/v1/tracks/53kCb4RD3ttTHEcJKoYUZK,https://api.spotify.com/v1/audio-analysis/53kCb4RD3ttTHEcJKoYUZK,260171,4
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,happy,0.42564802182810363,0.743827658544457,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.4412498643810351,0.13858827703771126,audio_features,4keoy2fqgwGnbWlm3ZVZFa,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,207030,3
3apqAIWsoZFPOnX5ovBwOK,I Wish U Happy Happy Birthday,Nakash Aziz,happy,0.6289222373806276,0.8628368565434887,6,-2.693,0,0.047,0.295,0.0,0.376,0.98589562764457,0.6759717069182292,audio_features,3apqAIWsoZFPOnX5ovBwOK,spotify:track:3apqAIWsoZFPOnX5ovBwOK,https://api.spotify.com/v1/tracks/3apqAIWsoZFPOnX5ovBwOK,https://api.spotify.com/v1/audio-analysis/3apqAIWsoZFPOnX5ovBwOK,108001,4
4xbq37lr4SuP3kuxj9y8gp,Another Level,Jin,happy,0.48703956343792637,0.578425044376311,4,-4.877,1,0.0284,0.159,0.0,0.0642,0.3219051752197027,0.07457402250796419,audio_features,4xbq37lr4SuP3kuxj9y8gp,spotify:track:4xbq37lr4SuP3kuxj9y8gp,https://api.spotify.com/v1/tracks/4xbq37lr4SuP3kuxj9y8gp,https://api.spotify.com/v1/audio-analysis/4xbq37lr4SuP3kuxj9y8gp,162834,4
2FZiKJgWcqwLJ2GYnYuUri,Birthday Bash,Yo Yo Honey Singh,happy,0.830832196452933,0.934444085847991,2,-6.396,1,0.0636,0.0148,3.16e-05,0.244,0.7472062493219053,0.46014825328016173,audio_features,2FZiKJgWcqwLJ2GYnYuUri,spotify:track:2FZiKJgWcqwLJ2GYnYuUri,https://api.spotify.com/v1/tracks/2FZiKJgWcqwLJ2GYnYuUri,https://api.spotify.com/v1/audio-analysis/2FZiKJgWcqwLJ2GYnYuUri,251539,4
3ZEno9fORwMA1HPecdLi0R,HAPPY,NF,happy,0.7380627557980899,0.8588026464418267,7,-4.064,1,0.0415,0.306,0.0,0.12,0.18411630682434632,0.27487793401880556,audio_features,3ZEno9fORwMA1HPecdLi0R,spotify:track:3ZEno9fORwMA1HPecdLi0R,https://api.spotify.com/v1/tracks/3ZEno9fORwMA1HPecdLi0R,https://api.spotify.com/v1/audio-analysis/3ZEno9fORwMA1HPecdLi0R,242691,4
7gRQifhsh5NX7nT84a3pxk,Birthday Gift,Sharry Mann,happy,0.5211459754433831,0.5885105696304663,4,-5.494,0,0.396,0.382,0.0,0.126,0.7233373114896388,0.15144666507254534,audio_features,7gRQifhsh5NX7nT84a3pxk,spotify:track:7gRQifhsh5NX7nT84a3pxk,https://api.spotify.com/v1/tracks/7gRQifhsh5NX7nT84a3pxk,https://api.spotify.com/v1/audio-analysis/7gRQifhsh5NX7nT84a3pxk,305450,4
48ZIrgOwD74LvIf3EvLTt9,Iâ€™ll Be There,Jin,happy,0.4733969986357435,0.7408020009682104,10,-2.412,1,0.0445,0.0351,0.0,0.0898,0.7428664424433113,0.6056555309580927,audio_features,48ZIrgOwD74LvIf3EvLTt9,spotify:track:48ZIrgOwD74LvIf3EvLTt9,https://api.spotify.com/v1/tracks/48ZIrgOwD74LvIf3EvLTt9,https://api.spotify.com/v1/audio-analysis/48ZIrgOwD74LvIf3EvLTt9,181678,4
0rUN8ascPVT9iiLzC5ocPw,Abhi Toh Party Shuru Hui Hai,Badshah,happy,0.839017735334243,0.8184605454252056,3,-5.373,0,0.0599,0.0081,2.35e-05,0.586,0.6799392427036998,0.45996312951721263,audio_features,0rUN8ascPVT9iiLzC5ocPw,spotify:track:0rUN8ascPVT9iiLzC5ocPw,https://api.spotify.com/v1/tracks/0rUN8ascPVT9iiLzC5ocPw,https://api.spotify.com/v1/audio-analysis/0rUN8ascPVT9iiLzC5ocPw,179912,4
3DeK5G7OhuJ1P1462XXgIu,Falling,Jin,happy,0.6425648021828103,0.7105454252057446,8,-4.626,0,0.0338,0.038,0.00023,0.0483,0.602907670608658,0.4444513008801092,audio_features,3DeK5G7OhuJ1P1462XXgIu,spotify:track:3DeK5G7OhuJ1P1462XXgIu,https://api.spotify.com/v1/tracks/3DeK5G7OhuJ1P1462XXgIu,https://api.spotify.com/v1/audio-analysis/3DeK5G7OhuJ1P1462XXgIu,178839,4
2ATrx8hOTXAZCBdlf6jKhs,Happy Birthday - Background Score,Anirudh Ravichander,happy,0.25102319236016374,0.512869130224302,2,-15.273,1,0.0393,0.516,0.327,0.491,0.4130411196701747,0.5361955524015951,audio_features,2ATrx8hOTXAZCBdlf6jKhs,spotify:track:2ATrx8hOTXAZCBdlf6jKhs,https://api.spotify.com/v1/tracks/2ATrx8hOTXAZCBdlf6jKhs,https://api.spotify.com/v1/audio-analysis/2ATrx8hOTXAZCBdlf6jKhs,124500,4
6Iar2rdBfVt5Sv7U7tD8Rr,The Happy Diwali Song,Shaan,happy,0.8990450204638472,0.8194690979506212,2,-6.099,1,0.0751,0.157,0.0,0.0423,0.9652815449712487,0.47524355345062985,audio_features,6Iar2rdBfVt5Sv7U7tD8Rr,spotify:track:6Iar2rdBfVt5Sv7U7tD8Rr,https://api.spotify.com/v1/tracks/6Iar2rdBfVt5Sv7U7tD8Rr,https://api.spotify.com/v1/audio-analysis/6Iar2rdBfVt5Sv7U7tD8Rr,186364,4
5c2BZj7YSGHwvjf2CtO2S4,I will come to you,Jin,happy,0.5920873124147339,0.12659351299015653,7,-13.824,1,0.0343,0.897,0.0,0.0856,0.4824780297276771,0.07413435357096021,audio_features,5c2BZj7YSGHwvjf2CtO2S4,spotify:track:5c2BZj7YSGHwvjf2CtO2S4,https://api.spotify.com/v1/tracks/5c2BZj7YSGHwvjf2CtO2S4,https://api.spotify.com/v1/audio-analysis/5c2BZj7YSGHwvjf2CtO2S4,156964,4
0Jr79mEiMWxN9EdWisUPBx,Birthday,Kaka WRLD,happy,1.0,0.8144263353235437,6,-5.082,0,0.0501,0.316,0.0,0.0893,0.8774004556797224,0.2673187136983871,audio_features,0Jr79mEiMWxN9EdWisUPBx,spotify:track:0Jr79mEiMWxN9EdWisUPBx,https://api.spotify.com/v1/tracks/0Jr79mEiMWxN9EdWisUPBx,https://api.spotify.com/v1/audio-analysis/0Jr79mEiMWxN9EdWisUPBx,206857,4
4YFxgZRETINInDxEPQaIn6,Happy Adipoli,Yuvan Shankar Raja,happy,0.6493860845839017,0.807366467645635,4,-5.448,0,0.13,0.00305,0.0,0.0479,0.8014538353043291,0.969300309310954,audio_features,4YFxgZRETINInDxEPQaIn6,spotify:track:4YFxgZRETINInDxEPQaIn6,https://api.spotify.com/v1/tracks/4YFxgZRETINInDxEPQaIn6,https://api.spotify.com/v1/audio-analysis/4YFxgZRETINInDxEPQaIn6,216034,4
2B4Lg50Qvg7bTWt94SrdBc,Happy Birthday,Nakash Aziz,happy,0.6712141882673943,0.8376230434081007,6,-3.14,0,0.0398,0.268,0.0,0.357,0.9370728002603885,0.06661370070115635,audio_features,2B4Lg50Qvg7bTWt94SrdBc,spotify:track:2B4Lg50Qvg7bTWt94SrdBc,https://api.spotify.com/v1/tracks/2B4Lg50Qvg7bTWt94SrdBc,https://api.spotify.com/v1/audio-analysis/2B4Lg50Qvg7bTWt94SrdBc,257924,4
1SydkdkUxDpfceFhwZa7tn,Sona Ke Jhulaniya,Shilpi Raj,happy,0.5948158253751705,0.9999999999999999,8,-1.725,1,0.0607,0.035,6.3e-05,0.269,0.890419876315504,0.49859228805257527,audio_features,1SydkdkUxDpfceFhwZa7tn,spotify:track:1SydkdkUxDpfceFhwZa7tn,https://api.spotify.com/v1/tracks/1SydkdkUxDpfceFhwZa7tn,https://api.spotify.com/v1/audio-analysis/1SydkdkUxDpfceFhwZa7tn,190222,4
45J5uEdCQTUzUL3PN8XQun,Happy Birthday Song,CoComelon,happy,0.9208731241473396,0.38680006454736165,4,-11.011,1,0.0345,0.403,0.0,0.145,0.8014538353043291,0.18981356494373014,audio_features,45J5uEdCQTUzUL3PN8XQun,spotify:track:45J5uEdCQTUzUL3PN8XQun,https://api.spotify.com/v1/tracks/45J5uEdCQTUzUL3PN8XQun,https://api.spotify.com/v1/audio-analysis/45J5uEdCQTUzUL3PN8XQun,62229,3
2dM6gB1xw3afy3iovxFcfk,O My Friend,Karthik,happy,0.6248294679399726,0.3272954655478458,9,-13.381,1,0.0407,0.664,0.00102,0.0793,0.2600629271997396,0.15119983338861331,audio_features,2dM6gB1xw3afy3iovxFcfk,spotify:track:2dM6gB1xw3afy3iovxFcfk,https://api.spotify.com/v1/tracks/2dM6gB1xw3afy3iovxFcfk,https://api.spotify.com/v1/audio-analysis/2dM6gB1xw3afy3iovxFcfk,302707,4
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,happy,0.6848567530695768,0.57640793932548,9,-6.998,1,0.0801,0.374,0.0,0.252,0.4781382228490832,0.3674012480427019,audio_features,14sOS5L36385FJ3OL8hew4,spotify:track:14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4,211362,4
5BCmyRjZJdvOy0ygJ7TbGe,Akhian,Happy Raikoti,happy,0.6630286493860846,0.7418105534936259,9,-3.665,1,0.0435,0.603,0.0,0.138,0.2719973961158728,0.36809546215376077,audio_features,5BCmyRjZJdvOy0ygJ7TbGe,spotify:track:5BCmyRjZJdvOy0ygJ7TbGe,https://api.spotify.com/v1/tracks/5BCmyRjZJdvOy0ygJ7TbGe,https://api.spotify.com/v1/audio-analysis/5BCmyRjZJdvOy0ygJ7TbGe,221186,4
50zAEIE4B1QqhPjRMK2Xmh,Running Wild,Jin,happy,0.4038199181446111,0.7135710827819912,8,-4.22,1,0.0322,0.000175,0.0,0.152,0.2882716719106,0.5904908093765187,audio_features,50zAEIE4B1QqhPjRMK2Xmh,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,https://api.spotify.com/v1/tracks/50zAEIE4B1QqhPjRMK2Xmh,https://api.spotify.com/v1/audio-analysis/50zAEIE4B1QqhPjRMK2Xmh,151647,4
5DQIZ8XC0EP7cfRFrtzY5h,Happy Mistake,Lady Gaga,happy,0.3069577080491132,0.2909875746328869,0,-8.357,1,0.0259,0.191,1.63e-06,0.108,0.11250949332754694,0.09597895759894481,audio_features,5DQIZ8XC0EP7cfRFrtzY5h,spotify:track:5DQIZ8XC0EP7cfRFrtzY5h,https://api.spotify.com/v1/tracks/5DQIZ8XC0EP7cfRFrtzY5h,https://api.spotify.com/v1/audio-analysis/5DQIZ8XC0EP7cfRFrtzY5h,245436,4
6WkcWRUTes7KiKMedTAaB2,Main Tan Vi Pyar Kardan,Happy Raikoti,happy,0.7503410641200545,0.7347506858157172,8,-2.655,0,0.0353,0.26,0.0,0.0852,0.4607789953347076,0.44392678355175375,audio_features,6WkcWRUTes7KiKMedTAaB2,spotify:track:6WkcWRUTes7KiKMedTAaB2,https://api.spotify.com/v1/tracks/6WkcWRUTes7KiKMedTAaB2,https://api.spotify.com/v1/audio-analysis/6WkcWRUTes7KiKMedTAaB2,264000,4
4jd89LLytUSjqjr0IvICfc,Birthday,Sumit Goswami,happy,0.8512960436562071,0.851742778763918,0,-2.306,1,0.054,0.0307,0.0,0.147,0.6723445806661604,0.1711237783760018,audio_features,4jd89LLytUSjqjr0IvICfc,spotify:track:4jd89LLytUSjqjr0IvICfc,https://api.spotify.com/v1/tracks/4jd89LLytUSjqjr0IvICfc,https://api.spotify.com/v1/audio-analysis/4jd89LLytUSjqjr0IvICfc,215790,4
