id,name,artist,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
45DB3yqxYGAnKN3YmLWbAX,Running Wild,Jin,happy,0.4038199181446111,0.7135710827819912,8,-4.22,1,0.0322,0.000175,0.0,0.152,0.2882716719106,0.5904908093765187,audio_features,45DB3yqxYGAnKN3YmLWbAX,spotify:track:45DB3yqxYGAnKN3YmLWbAX,https://api.spotify.com/v1/tracks/45DB3yqxYGAnKN3YmLWbAX,https://api.spotify.com/v1/audio-analysis/45DB3yqxYGAnKN3YmLWbAX,151647,4
6r9iTuHa5PARwNnAU3bmew,Upbeat,Ryini Beats,upbeat,0.8594815825375168,0.43722769081813784,8,-12.222,1,0.0562,0.0175,0.795,0.0918,0.14180318975805578,0.2285352853605671,audio_features,6r9iTuHa5PARwNnAU3bmew,spotify:track:6r9iTuHa5PARwNnAU3bmew,https://api.spotify.com/v1/tracks/6r9iTuHa5PARwNnAU3bmew,https://api.spotify.com/v1/audio-analysis/6r9iTuHa5PARwNnAU3bmew,168600,4
7LqhdpcXoke9VgHsDj3AoP,"Upbeat Inspirational Song About Life (feat. Greg Cipes, Scott Menville, Khary Payton, Tara Strong & Hynden Walch)",Teen Titans Go!,upbeat,0.8335607094133697,0.6843230595449411,7,-6.734,1,0.253,0.0723,0.0,0.168,0.3490289682109146,0.5676125976720687,audio_features,7LqhdpcXoke9VgHsDj3AoP,spotify:track:7LqhdpcXoke9VgHsDj3AoP,https://api.spotify.com/v1/tracks/7LqhdpcXoke9VgHsDj3AoP,https://api.spotify.com/v1/audio-analysis/7LqhdpcXoke9VgHsDj3AoP,156120,4
5KMj4vhaIhGx6vLKXc4iS8,Energetic Upbeat Pop,Morninglightmusic,upbeat,0.6493860845839017,0.8083750201710506,2,-8.134,1,0.0353,0.135,0.0567,0.245,0.7005533253770208,0.22767137446680497,audio_features,5KMj4vhaIhGx6vLKXc4iS8,spotify:track:5KMj4vhaIhGx6vLKXc4iS8,https://api.spotify.com/v1/tracks/5KMj4vhaIhGx6vLKXc4iS8,https://api.spotify.com/v1/audio-analysis/5KMj4vhaIhGx6vLKXc4iS8,135600,4
14yyu4xYVBsmNsih8pFKVb,Upbeat,Infraction Music,upbeat,0.4897680763983629,0.7791269969340003,9,-5.977,1,0.0364,0.003,0.891,0.165,0.5128566778778345,0.6137932630377267,audio_features,14yyu4xYVBsmNsih8pFKVb,spotify:track:14yyu4xYVBsmNsih8pFKVb,https://api.spotify.com/v1/tracks/14yyu4xYVBsmNsih8pFKVb,https://api.spotify.com/v1/audio-analysis/14yyu4xYVBsmNsih8pFKVb,92800,3
18VNxGXLRsGR9aq1yruXvn,Upbeat Fashion Lounge Summer Ambient,Gold-Tiger,upbeat,0.9372442019099589,0.6449895110537357,0,-7.942,1,0.151,0.176,0.83,0.164,0.17652164478680699,0.3830210655415256,audio_features,18VNxGXLRsGR9aq1yruXvn,spotify:track:18VNxGXLRsGR9aq1yruXvn,https://api.spotify.com/v1/tracks/18VNxGXLRsGR9aq1yruXvn,https://api.spotify.com/v1/audio-analysis/18VNxGXLRsGR9aq1yruXvn,104073,4
4CwvQfTEaVWZfo3cB3qPFo,Start Up,Happy Music Channel,upbeat,0.7830832196452933,0.9031789575601097,10,-5.613,1,0.0307,0.277,0.895,0.333,0.9251383313442553,0.25176060412054646,audio_features,4CwvQfTEaVWZfo3cB3qPFo,spotify:track:4CwvQfTEaVWZfo3cB3qPFo,https://api.spotify.com/v1/tracks/4CwvQfTEaVWZfo3cB3qPFo,https://api.spotify.com/v1/audio-analysis/4CwvQfTEaVWZfo3cB3qPFo,173154,4
7q2bNoHPWaa3OSTC5wcIMV,UpBeat,Tab,upbeat,0.6889495225102318,0.7135710827819912,1,-7.045,0,0.0312,0.08,0.262,0.0822,0.12227405880438323,0.4449526777380961,audio_features,7q2bNoHPWaa3OSTC5wcIMV,spotify:track:7q2bNoHPWaa3OSTC5wcIMV,https://api.spotify.com/v1/tracks/7q2bNoHPWaa3OSTC5wcIMV,https://api.spotify.com/v1/audio-analysis/7q2bNoHPWaa3OSTC5wcIMV,196875,4
390WqtJIPHg5IUSrFycnKT,Upbeat and Inspiring Corporate,Morninglightmusic,upbeat,0.6302864938608459,0.6419638534774891,3,-10.54,1,0.0365,0.00327,0.836,0.0862,0.19279592058153416,0.38261225056501325,audio_features,390WqtJIPHg5IUSrFycnKT,spotify:track:390WqtJIPHg5IUSrFycnKT,https://api.spotify.com/v1/tracks/390WqtJIPHg5IUSrFycnKT,https://api.spotify.com/v1/audio-analysis/390WqtJIPHg5IUSrFycnKT,128000,4
6GoYzAcOWqEcAfwzaXzv90,Right Now,Happy Music Channel,upbeat,0.6070941336971349,0.9041875100855252,0,-5.092,1,0.0283,0.586,0.93,0.0884,0.9902354345231638,0.22845043696921552,audio_features,6GoYzAcOWqEcAfwzaXzv90,spotify:track:6GoYzAcOWqEcAfwzaXzv90,https://api.spotify.com/v1/tracks/6GoYzAcOWqEcAfwzaXzv90,https://api.spotify.com/v1/audio-analysis/6GoYzAcOWqEcAfwzaXzv90,170550,4
08xSGmfXNJWh0yjUQzXvuz,Upbeat,AShamaluevMusic,upbeat,0.5593451568894952,0.917298692915927,0,-4.998,1,0.0337,0.0271,0.777,0.341,0.9142888141477705,0.19006811011778502,audio_features,08xSGmfXNJWh0yjUQzXvuz,spotify:track:08xSGmfXNJWh0yjUQzXvuz,https://api.spotify.com/v1/tracks/08xSGmfXNJWh0yjUQzXvuz,https://api.spotify.com/v1/audio-analysis/08xSGmfXNJWh0yjUQzXvuz,155939,4
60zrnaizwQXx7kBS3JJuXo,Upbeat Corporate Inspiration,Melodality,upbeat,0.7216916780354705,0.46244150395352596,8,-12.563,1,0.0405,0.398,0.938,0.0824,0.7135727460128025,0.42117970117939274,audio_features,60zrnaizwQXx7kBS3JJuXo,spotify:track:60zrnaizwQXx7kBS3JJuXo,https://api.spotify.com/v1/tracks/60zrnaizwQXx7kBS3JJuXo,https://api.spotify.com/v1/audio-analysis/60zrnaizwQXx7kBS3JJuXo,140030,4
2FnmKpYraHvKyKdsy7KDOK,Upbeat Music,Background Music for Videos,upbeat,0.6289222373806276,0.7044941100532515,0,-8.766,0,0.065,0.386,0.28,0.35,0.7168276011717479,0.7690889596815871,audio_features,2FnmKpYraHvKyKdsy7KDOK,spotify:track:2FnmKpYraHvKyKdsy7KDOK,https://api.spotify.com/v1/tracks/2FnmKpYraHvKyKdsy7KDOK,https://api.spotify.com/v1/audio-analysis/2FnmKpYraHvKyKdsy7KDOK,87529,4
2ovDIb42GNsxNtkBMnwe0N,Upbeat,driftingaway,upbeat,0.0,0.5854849120542197,0,-14.621,1,0.043,0.232,0.812,0.0753,0.0,0.44475984048502426,audio_features,2ovDIb42GNsxNtkBMnwe0N,spotify:track:2ovDIb42GNsxNtkBMnwe0N,https://api.spotify.com/v1/tracks/2ovDIb42GNsxNtkBMnwe0N,https://api.spotify.com/v1/audio-analysis/2ovDIb42GNsxNtkBMnwe0N,213101,4
3Yxduj8GvkKvCiS7H71wb4,Saranam Saranam Saranam Ayyappa - Upbeat Version,S. L. Murali,upbeat,0.6466575716234653,0.8628368565434887,2,-5.143,1,0.0571,0.134,0.00499,0.0733,0.8557014212867528,0.0549200496748764,audio_features,3Yxduj8GvkKvCiS7H71wb4,spotify:track:3Yxduj8GvkKvCiS7H71wb4,https://api.spotify.com/v1/tracks/3Yxduj8GvkKvCiS7H71wb4,https://api.spotify.com/v1/audio-analysis/3Yxduj8GvkKvCiS7H71wb4,245920,4
5DXEPga9ZOWKxSqje4T9hx,Come On With It,Happy Music Channel,upbeat,0.645293315143247,0.8628368565434887,0,-6.188,1,0.0303,0.356,0.907,0.0477,0.9218834761853099,0.2748856475089283,audio_features,5DXEPga9ZOWKxSqje4T9hx,spotify:track:5DXEPga9ZOWKxSqje4T9hx,https://api.spotify.com/v1/tracks/5DXEPga9ZOWKxSqje4T9hx,https://api.spotify.com/v1/audio-analysis/5DXEPga9ZOWKxSqje4T9hx,169953,4
0y5FqaWmv24baExEStItt1,Upbeat,Sound Gallery by Dmitry Taras,upbeat,0.641200545702592,0.9747861868646118,9,-4.789,0,0.0396,0.0725,0.887,0.0734,0.6636649669089727,0.22892867335683376,audio_features,0y5FqaWmv24baExEStItt1,spotify:track:0y5FqaWmv24baExEStItt1,https://api.spotify.com/v1/tracks/0y5FqaWmv24baExEStItt1,https://api.spotify.com/v1/audio-analysis/0y5FqaWmv24baExEStItt1,94200,4
0dWoABlhJXnVLQEyYVYJhF,Upbeat Happy Tune,Melodality,upbeat,0.641200545702592,0.68230595449411,9,-9.258,1,0.0775,0.211,0.839,0.0883,0.9880655310838667,0.9229113797119783,audio_features,0dWoABlhJXnVLQEyYVYJhF,spotify:track:0dWoABlhJXnVLQEyYVYJhF,https://api.spotify.com/v1/tracks/0dWoABlhJXnVLQEyYVYJhF,https://api.spotify.com/v1/audio-analysis/0dWoABlhJXnVLQEyYVYJhF,123868,4
7FkytZ6RxRfnFlSyKORbRE,Upbeat Fun,Morninglightmusic,upbeat,0.819918144611187,0.7882039696627401,7,-8.533,1,0.0374,0.0435,0.882,0.0864,0.20690029293696433,0.18989841333508173,audio_features,7FkytZ6RxRfnFlSyKORbRE,spotify:track:7FkytZ6RxRfnFlSyKORbRE,https://api.spotify.com/v1/tracks/7FkytZ6RxRfnFlSyKORbRE,https://api.spotify.com/v1/audio-analysis/7FkytZ6RxRfnFlSyKORbRE,124105,4
2hs5PQCJuU1hYENIHv00vY,Upbeat,Red Robotix,upbeat,0.6848567530695768,0.4079796675810876,0,-13.604,1,0.0328,0.0182,0.844,0.109,0.3153954649018119,0.3442530641839514,audio_features,2hs5PQCJuU1hYENIHv00vY,spotify:track:2hs5PQCJuU1hYENIHv00vY,https://api.spotify.com/v1/tracks/2hs5PQCJuU1hYENIHv00vY,https://api.spotify.com/v1/audio-analysis/2hs5PQCJuU1hYENIHv00vY,206087,4
6b76NXdPNsMRB7Ood09JQc,Dinanath - Upbeat,Sharda Sinha,upbeat,0.6002728512960436,0.5965789898337905,6,-5.46,1,0.0389,0.887,1.97e-05,0.326,0.9294781382228492,0.6154593769042678,audio_features,6b76NXdPNsMRB7Ood09JQc,spotify:track:6b76NXdPNsMRB7Ood09JQc,https://api.spotify.com/v1/tracks/6b76NXdPNsMRB7Ood09JQc,https://api.spotify.com/v1/audio-analysis/6b76NXdPNsMRB7Ood09JQc,175651,3
2NveWjexBCEqsOEiHBoXQ4,Very Cool,Happy Music Channel,upbeat,0.5497953615279672,0.8759480393738905,0,-6.312,1,0.033,0.0498,0.715,0.0529,0.8622111316046437,0.9219780474071102,audio_features,2NveWjexBCEqsOEiHBoXQ4,spotify:track:2NveWjexBCEqsOEiHBoXQ4,https://api.spotify.com/v1/tracks/2NveWjexBCEqsOEiHBoXQ4,https://api.spotify.com/v1/audio-analysis/2NveWjexBCEqsOEiHBoXQ4,178579,4
3X4iN3yOF85xUoOaVokkFN,Upbeat,Lofi Gold,upbeat,0.7053206002728512,0.33939809585283204,7,-6.341,1,0.0604,0.381,0.933,0.0901,0.2589779754800911,0.053446773061407105,audio_features,3X4iN3yOF85xUoOaVokkFN,spotify:track:3X4iN3yOF85xUoOaVokkFN,https://api.spotify.com/v1/tracks/3X4iN3yOF85xUoOaVokkFN,https://api.spotify.com/v1/audio-analysis/3X4iN3yOF85xUoOaVokkFN,239464,4
3LIFW4waGfNUZGjLDoc6sY,Hey You,Happy Music Channel,upbeat,0.654843110504775,0.7498789736969501,0,-4.784,1,0.026,0.0316,0.606,0.0319,0.9251383313442553,0.22864327422228736,audio_features,3LIFW4waGfNUZGjLDoc6sY,spotify:track:3LIFW4waGfNUZGjLDoc6sY,https://api.spotify.com/v1/tracks/3LIFW4waGfNUZGjLDoc6sY,https://api.spotify.com/v1/audio-analysis/3LIFW4waGfNUZGjLDoc6sY,185550,4
6xGHmFoe0VQAeRHmsUojwG,Upbeat,The Lazy Bees,upbeat,0.5402455661664392,0.19416653219299662,9,-20.935,1,0.0359,0.741,0.758,0.0901,0.5052620158402952,0.09304783135225192,audio_features,6xGHmFoe0VQAeRHmsUojwG,spotify:track:6xGHmFoe0VQAeRHmsUojwG,https://api.spotify.com/v1/tracks/6xGHmFoe0VQAeRHmsUojwG,https://api.spotify.com/v1/audio-analysis/6xGHmFoe0VQAeRHmsUojwG,156238,4
0TAH3kHHqreWEr7tIf8gqf,Your Upbeat Life,Melodality,upbeat,0.635743519781719,0.578425044376311,0,-9.122,1,0.034,0.143,0.266,0.287,0.7255072149289357,0.6140169542512901,audio_features,0TAH3kHHqreWEr7tIf8gqf,spotify:track:0TAH3kHHqreWEr7tIf8gqf,https://api.spotify.com/v1/tracks/0TAH3kHHqreWEr7tIf8gqf,https://api.spotify.com/v1/audio-analysis/0TAH3kHHqreWEr7tIf8gqf,156017,4
3ZMRsgZxv9gFZZ9zMl3Ncn,upbeat,Quiet Wonder,upbeat,0.004092769440654842,0.0,0,-32.334,1,0.0458,0.899,0.865,0.111,0.027449278507106448,0.013028084817537366,audio_features,3ZMRsgZxv9gFZZ9zMl3Ncn,spotify:track:3ZMRsgZxv9gFZZ9zMl3Ncn,https://api.spotify.com/v1/tracks/3ZMRsgZxv9gFZZ9zMl3Ncn,https://api.spotify.com/v1/audio-analysis/3ZMRsgZxv9gFZZ9zMl3Ncn,66168,3
6WqMQfMOzlgHBK71MbTlkn,Upbeat and Inspiring Indie Rock,Morninglightmusic,upbeat,0.5675306957708048,0.9102388252380184,1,-4.281,0,0.031,0.00983,0.896,0.368,0.5822935879353369,0.19027637435110267,audio_features,6WqMQfMOzlgHBK71MbTlkn,spotify:track:6WqMQfMOzlgHBK71MbTlkn,https://api.spotify.com/v1/tracks/6WqMQfMOzlgHBK71MbTlkn,https://api.spotify.com/v1/audio-analysis/6WqMQfMOzlgHBK71MbTlkn,138947,4
7ITH2NSSbeLkcgUv5vA10x,Follow Me,Happy Music Channel,upbeat,0.7735334242837653,0.8527513312893334,0,-4.639,1,0.0363,0.693,0.881,0.0394,1.0,0.22869726865314743,audio_features,7ITH2NSSbeLkcgUv5vA10x,spotify:track:7ITH2NSSbeLkcgUv5vA10x,https://api.spotify.com/v1/tracks/7ITH2NSSbeLkcgUv5vA10x,https://api.spotify.com/v1/audio-analysis/7ITH2NSSbeLkcgUv5vA10x,175050,4
18TfGPwlvI05nxamQddQbq,UPBEAT,HAPPY UPBEAT MUSIC,upbeat,0.5634379263301499,0.9283927706954979,4,-4.187,0,0.0487,0.000871,0.283,0.0571,0.2926114787891939,0.8528420354357735,audio_features,18TfGPwlvI05nxamQddQbq,spotify:track:18TfGPwlvI05nxamQddQbq,https://api.spotify.com/v1/tracks/18TfGPwlvI05nxamQddQbq,https://api.spotify.com/v1/audio-analysis/18TfGPwlvI05nxamQddQbq,160228,4
5E0YTsg8vmE2bdMsmJpcgB,Upbeat Ambient,Dmitro Khatskevych,upbeat,0.47476125511596173,0.40394545747942556,9,-17.217,1,0.0343,0.878,0.933,0.11,0.6072474774872518,0.3441836427728455,audio_features,5E0YTsg8vmE2bdMsmJpcgB,spotify:track:5E0YTsg8vmE2bdMsmJpcgB,https://api.spotify.com/v1/tracks/5E0YTsg8vmE2bdMsmJpcgB,https://api.spotify.com/v1/audio-analysis/5E0YTsg8vmE2bdMsmJpcgB,138411,4
6U2E5OUBRpC6ndZ5PPvA91,Every Morning,Happy Music Channel,upbeat,0.6234652114597543,0.7397934484427948,0,-6.143,1,0.0369,0.903,0.928,0.0724,0.9891504828035153,0.25932753793108765,audio_features,6U2E5OUBRpC6ndZ5PPvA91,spotify:track:6U2E5OUBRpC6ndZ5PPvA91,https://api.spotify.com/v1/tracks/6U2E5OUBRpC6ndZ5PPvA91,https://api.spotify.com/v1/audio-analysis/6U2E5OUBRpC6ndZ5PPvA91,172212,4
56vvQFlih0cliW3bnFGzgj,upbeat,fazers,upbeat,0.7544338335607093,0.4483217685977086,11,-9.549,1,0.215,0.303,0.448,0.112,0.7027232288163177,0.1291083976766968,audio_features,56vvQFlih0cliW3bnFGzgj,spotify:track:56vvQFlih0cliW3bnFGzgj,https://api.spotify.com/v1/tracks/56vvQFlih0cliW3bnFGzgj,https://api.spotify.com/v1/audio-analysis/56vvQFlih0cliW3bnFGzgj,93339,4
7Lx9KmPs2M7lah1iDXhqtQ,Gulon Mein (Upbeat Version),KK,upbeat,0.5525238744884038,0.6812974019686946,9,-5.62,1,0.0274,0.556,0.000203,0.0769,0.5085168709992406,0.2514829184761229,audio_features,7Lx9KmPs2M7lah1iDXhqtQ,spotify:track:7Lx9KmPs2M7lah1iDXhqtQ,https://api.spotify.com/v1/tracks/7Lx9KmPs2M7lah1iDXhqtQ,https://api.spotify.com/v1/audio-analysis/7Lx9KmPs2M7lah1iDXhqtQ,311865,4
7Kt4Xnkz3ETFD55J8KpaAq,Fun and Upbeat,Morninglightmusic,upbeat,0.6084583901773533,0.9031789575601097,7,-5.281,1,0.064,0.0438,0.965,0.0714,0.7374416838450689,1.0,audio_features,7Kt4Xnkz3ETFD55J8KpaAq,spotify:track:7Kt4Xnkz3ETFD55J8KpaAq,https://api.spotify.com/v1/tracks/7Kt4Xnkz3ETFD55J8KpaAq,https://api.spotify.com/v1/audio-analysis/7Kt4Xnkz3ETFD55J8KpaAq,135000,4
10miaHfjm80uzeJynOyxWZ,Upbeat,ChetaJp,upbeat,0.5143246930422918,0.938478295949653,10,-4.76,0,0.0878,0.00163,0.868,0.127,0.6332863187588154,0.691460395084964,audio_features,10miaHfjm80uzeJynOyxWZ,spotify:track:10miaHfjm80uzeJynOyxWZ,https://api.spotify.com/v1/tracks/10miaHfjm80uzeJynOyxWZ,https://api.spotify.com/v1/audio-analysis/10miaHfjm80uzeJynOyxWZ,82913,4
6vN6T20IyY9Vo2k0bCRIja,Upbeat,Synthwave Nation,upbeat,0.6139154160982263,0.7387848959173793,5,-8.533,1,0.038,0.00301,0.408,0.125,0.6148421395247912,0.2669716066428577,audio_features,6vN6T20IyY9Vo2k0bCRIja,spotify:track:6vN6T20IyY9Vo2k0bCRIja,https://api.spotify.com/v1/tracks/6vN6T20IyY9Vo2k0bCRIja,https://api.spotify.com/v1/audio-analysis/6vN6T20IyY9Vo2k0bCRIja,164589,4
0W2g8DDoIE9DoS6tJFD5h0,Upbeat Cafe,Cafe Music BGM channel,upbeat,0.7175989085948158,0.5411086009359367,10,-13.6,1,0.0425,0.259,0.946,0.11,0.4358251057827927,0.6307089468771934,audio_features,0W2g8DDoIE9DoS6tJFD5h0,spotify:track:0W2g8DDoIE9DoS6tJFD5h0,https://api.spotify.com/v1/tracks/0W2g8DDoIE9DoS6tJFD5h0,https://api.spotify.com/v1/audio-analysis/0W2g8DDoIE9DoS6tJFD5h0,210112,4
7oD4wW96RAo6PtDYbYr4R9,Uplifting Upbeat Energetic Instrumental,Romansenykmusic,upbeat,0.49386084583901774,0.9162901403905115,9,-6.282,1,0.0278,0.344,0.268,0.0615,0.735271780405772,0.5370440363151114,audio_features,7oD4wW96RAo6PtDYbYr4R9,spotify:track:7oD4wW96RAo6PtDYbYr4R9,https://api.spotify.com/v1/tracks/7oD4wW96RAo6PtDYbYr4R9,https://api.spotify.com/v1/audio-analysis/7oD4wW96RAo6PtDYbYr4R9,149143,4
0M3pFhZzmLdNefQk8cbNa8,Upbeat,Mapa,upbeat,0.5661664392905865,0.5441342585121833,6,-11.616,1,0.0452,0.916,0.944,0.115,0.7786698491917111,0.35994230309388087,audio_features,0M3pFhZzmLdNefQk8cbNa8,spotify:track:0M3pFhZzmLdNefQk8cbNa8,https://api.spotify.com/v1/tracks/0M3pFhZzmLdNefQk8cbNa8,https://api.spotify.com/v1/audio-analysis/0M3pFhZzmLdNefQk8cbNa8,137781,4
0BL0PE0fxHyjlaWJiscAR3,Upbeat Ukulele,Morninglightmusic,upbeat,0.8485675306957707,0.5562368888171696,7,-11.048,1,0.035,0.217,0.874,0.0748,0.9316480416621462,0.18989841333508173,audio_features,0BL0PE0fxHyjlaWJiscAR3,spotify:track:0BL0PE0fxHyjlaWJiscAR3,https://api.spotify.com/v1/tracks/0BL0PE0fxHyjlaWJiscAR3,https://api.spotify.com/v1/audio-analysis/0BL0PE0fxHyjlaWJiscAR3,134211,4
4JSAMr6fNOB0pFyquUekIu,Exciting Positive Moments (60s),Audiosphere,upbeat,0.5879945429740789,0.8224947555268678,9,-7.666,0,0.0292,0.177,0.891,0.16,0.6777693392644029,0.4370386368720255,audio_features,4JSAMr6fNOB0pFyquUekIu,spotify:track:4JSAMr6fNOB0pFyquUekIu,https://api.spotify.com/v1/tracks/4JSAMr6fNOB0pFyquUekIu,https://api.spotify.com/v1/audio-analysis/4JSAMr6fNOB0pFyquUekIu,64252,4
57zjA7KF1sNngXj7RNMDF4,UPBEAT,CONVOY ONE,upbeat,0.65075034106412,0.639946748426658,2,-10.017,1,0.0378,1.58e-05,0.907,0.0937,0.7331018769664751,0.5686924862892713,audio_features,57zjA7KF1sNngXj7RNMDF4,spotify:track:57zjA7KF1sNngXj7RNMDF4,https://api.spotify.com/v1/tracks/57zjA7KF1sNngXj7RNMDF4,https://api.spotify.com/v1/audio-analysis/57zjA7KF1sNngXj7RNMDF4,106600,4
1tG2CJG8XqikDZvp1d9VEt,Upbeat Background Music,Background Music for Videos,upbeat,0.451568894952251,0.8557769888655801,11,-11.044,1,0.0322,0.12,0.85,0.107,0.3718129543235326,0.5370903172558488,audio_features,1tG2CJG8XqikDZvp1d9VEt,spotify:track:1tG2CJG8XqikDZvp1d9VEt,https://api.spotify.com/v1/tracks/1tG2CJG8XqikDZvp1d9VEt,https://api.spotify.com/v1/audio-analysis/1tG2CJG8XqikDZvp1d9VEt,132429,4
4HBF3NmTwOf0KOqA6XhLbK,Going To The Upside,Robert Lamond,upbeat,0.5225102319236015,0.5249717605292884,6,-7.444,1,0.0425,0.0551,3.74e-06,0.0991,0.44450471953998055,0.5817514250673004,audio_features,4HBF3NmTwOf0KOqA6XhLbK,spotify:track:4HBF3NmTwOf0KOqA6XhLbK,https://api.spotify.com/v1/tracks/4HBF3NmTwOf0KOqA6XhLbK,https://api.spotify.com/v1/audio-analysis/4HBF3NmTwOf0KOqA6XhLbK,172000,4
0pw8XxykEo8jPN9AJe973C,Upbeat,Yotam Perel,upbeat,0.48567530695770805,0.4291592706148136,9,-11.056,1,0.0906,0.487,0.899,0.0971,0.2557231203211457,0.9991592295766065,audio_features,0pw8XxykEo8jPN9AJe973C,spotify:track:0pw8XxykEo8jPN9AJe973C,https://api.spotify.com/v1/tracks/0pw8XxykEo8jPN9AJe973C,https://api.spotify.com/v1/audio-analysis/0pw8XxykEo8jPN9AJe973C,94800,4
2DYRhu5WGp3RNVjnzg9twE,Chhathi Maiya Ayetan Aaj - Upbeat,Sharda Sinha,upbeat,0.2551159618008186,0.4362191382927223,1,-6.521,1,0.0411,0.967,0.0742,0.124,0.09949007269176523,0.7711176075839035,audio_features,2DYRhu5WGp3RNVjnzg9twE,spotify:track:2DYRhu5WGp3RNVjnzg9twE,https://api.spotify.com/v1/tracks/2DYRhu5WGp3RNVjnzg9twE,https://api.spotify.com/v1/audio-analysis/2DYRhu5WGp3RNVjnzg9twE,167876,1
24zjn3gbuo8AL7Tph8DI8N,Exciting Life,Melodality,upbeat,0.6671214188267394,0.6691947716637082,0,-6.621,1,0.0475,0.549,0.659,0.104,0.8958446349137464,0.8452751016252325,audio_features,24zjn3gbuo8AL7Tph8DI8N,spotify:track:24zjn3gbuo8AL7Tph8DI8N,https://api.spotify.com/v1/tracks/24zjn3gbuo8AL7Tph8DI8N,https://api.spotify.com/v1/audio-analysis/24zjn3gbuo8AL7Tph8DI8N,132037,4
1M23jZsB2GvZvh8SO3BE6a,Upbeat,Toy likely,upbeat,0.7448840381991815,0.5138776827497176,1,-13.631,0,0.128,0.675,0.967,0.0716,0.34794401649126616,0.6572587798801324,audio_features,1M23jZsB2GvZvh8SO3BE6a,spotify:track:1M23jZsB2GvZvh8SO3BE6a,https://api.spotify.com/v1/tracks/1M23jZsB2GvZvh8SO3BE6a,https://api.spotify.com/v1/audio-analysis/1M23jZsB2GvZvh8SO3BE6a,86935,4
0Zd1VoPAmtCTi37dsMFHqY,Kaun Disha Mein Leke Chala - Upbeat,Jaspal Singh,upbeat,0.5607094133697135,0.7851783120864935,10,-6.34,1,0.102,0.47,3.25e-06,0.124,0.7981989801453837,0.14888578635175065,audio_features,0Zd1VoPAmtCTi37dsMFHqY,spotify:track:0Zd1VoPAmtCTi37dsMFHqY,https://api.spotify.com/v1/tracks/0Zd1VoPAmtCTi37dsMFHqY,https://api.spotify.com/v1/audio-analysis/0Zd1VoPAmtCTi37dsMFHqY,196234,4
6Y2YQFazXCWnttUPmyB610,Feel It Still,Portugal. The Man,upbeat,0.829467939972715,0.8003065999677264,1,-5.157,0,0.0624,0.0427,7.48e-05,0.0907,0.7667353802755779,0.06726163387147777,audio_features,6Y2YQFazXCWnttUPmyB610,spotify:track:6Y2YQFazXCWnttUPmyB610,https://api.spotify.com/v1/tracks/6Y2YQFazXCWnttUPmyB610,https://api.spotify.com/v1/audio-analysis/6Y2YQFazXCWnttUPmyB610,162093,4
